node_index,source_node_id,pos_x,pos_y,is_stop_only
592,89110419,2330.59,7295.55,False
593,89108783,2155.62,6733.03,False
594,286769780,7164.0,11095.9,False
595,27135256,6946.16,10968.47,False
596,89125649,2970.48,6837.84,False
597,89125298,2752.04,6762.63,False
598,89125997,3030.16,6957.8,False
599,89125649,2970.48,6837.84,False
600,1667653878,3054.51,7062.99,False
601,89125997,3030.16,6957.8,False
602,89125649,2970.48,6837.84,False
603,89125511,2764.58,6890.72,False
604,304051865,2851.41,7009.71,False
605,cluster_30570791_442689305,2776.6,7009.16,False
606,304051860,2933.59,6993.07,False
607,304051865,2851.41,7009.71,False
608,89125997,3030.16,6957.8,False
609,304051860,2933.59,6993.07,False
610,661100150,23844.41,16332.24,False
611,cluster_31259785_313049810,23833.48,16400.58,False
612,cluster_1916428544_26765668_4606652478_4695296911_4695296925_4695296926_4695296932_6709575596_6709575597_6709575598_6709575599_777364615,19404.91,18926.8,False
613,cluster_1916402739_1916428545_26823001_6170269162_6170269163_6170269164_6170269165_6170269166_772839105,19466.44,19044.13,False
614,330852886,31554.51,18141.65,False
615,269940903,31570.67,17947.5,False
616,3056236314,31544.73,18237.54,False
617,330852886,31554.51,18141.65,False
618,cluster_270797406_270797408,28158.42,17854.74,False
619,1209017495,28112.41,17813.82,False
620,305783975,7083.13,10632.7,False
621,26602282,7353.43,10760.17,False
622,26602402,6833.56,10424.88,False
623,305783975,7083.13,10632.7,False
624,26602401,6815.5,10377.65,False
625,26602402,6833.56,10424.88,False
626,1356695880,27039.84,10951.36,False
627,1679818058,27033.79,10946.51,False
628,27177328,16087.32,26797.76,False
629,27177329,15997.91,26823.27,False
630,27177315,16174.19,26778.4,False
631,27177328,16087.32,26797.76,False
632,305773687,6742.37,10382.13,False
633,26602402,6833.56,10424.88,False
634,29039237,20447.65,21403.41,False
635,cluster_2656277188_26747947,20583.3,21438.53,False
636,1265088691,31578.4,21727.2,False
637,85941845,31504.74,21630.51,False
638,98041560,28594.29,31266.3,False
639,98043180,28506.07,31143.62,False
640,1215285190,25160.4,14031.54,False
641,1215285192,25157.49,14038.84,False
642,1572744043,13904.14,14825.4,False
643,cluster_622453557_88438484,13912.41,14640.31,False
644,30349122,13877.1,14886.36,False
645,1572744043,13904.14,14825.4,False
646,1563614579,13836.01,14940.49,False
647,30349122,13877.1,14886.36,False
648,30349123,13810.1,14984.8,False
649,1563614579,13836.01,14940.49,False
650,1560289336,13795.25,15060.14,False
651,30349123,13810.1,14984.8,False
652,1560263735,13788.62,15178.97,False
653,1560289336,13795.25,15060.14,False
654,30349133,13771.86,15332.53,False
655,1560263735,13788.62,15178.97,False
656,59708470,13670.15,15607.57,False
657,30349133,13771.86,15332.53,False
658,66383921,36552.0,21956.52,False
659,66394373,36454.23,21995.25,False
660,cluster_262084197_59852735,36111.41,21915.66,False
661,262084198,36202.26,21881.94,False
662,29422095,22866.39,25592.07,False
663,1821890325,22914.81,25483.21,False
664,29122119,21748.56,23538.53,False
665,cluster_26752693_26752735_3697390850_3697390852_3697390853_3697390856_3697390857_3697390858_3697390859_3697390863,21611.55,23482.64,False
666,349202773,21818.47,23567.43,False
667,29122119,21748.56,23538.53,False
668,29122120,21887.09,23596.41,False
669,349202773,21818.47,23567.43,False
670,386026957,37938.59,1633.7,False
671,262160799,37795.38,1524.72,False
672,386026498,38126.91,1730.2,False
673,386026957,37938.59,1633.7,False
674,841754849,38370.72,1941.54,False
675,92141868,39251.49,4484.43,False
676,262160559,38146.93,1639.72,False
677,92141841,38273.37,1621.01,False
678,386026498,38126.91,1730.2,False
679,262160559,38146.93,1639.72,False
680,386026499,38122.02,1759.36,False
681,386026498,38126.91,1730.2,False
682,59955336,33005.3,23314.64,False
683,59955341,32917.7,23132.98,False
684,3363880863,29611.94,14545.43,False
685,cluster_276248266_2874816622_3363880862_3363880865_3363880866,29586.14,14554.68,False
